datestart             datestop              obsid power_cmd  si_mode  pcad_mode vid_board clocking fep_count ccd_count simpos simfa_pos pitch  ra     dec    roll   q1    q2    q3    q4   trans_keys                                      
2010:143:05:18:33.264 2010:143:05:19:36.264 11559 WSPOW1CC3E TE_0055A NMAN      1         0        5         5         75624  -468      89.98  16.80  -70.14 141.50 0.74  0.30  -0.50 0.35 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:143:05:19:36.264 2010:143:05:19:40.264 11559 WSPOW1CC3E TE_00956 NMAN      1         0        5         5         75624  -468      89.98  16.80  -70.14 141.50 0.74  0.30  -0.50 0.35 si_mode                                         
2010:143:05:19:40.264 2010:143:05:22:55.885 11559 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      89.98  16.80  -70.14 141.50 0.74  0.30  -0.50 0.35 clocking,power_cmd                              
2010:143:05:22:55.885 2010:143:05:27:20.700 11559 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      78.66  24.59  -58.57 147.43 0.79  0.31  -0.41 0.34 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:143:05:27:20.700 2010:143:05:31:45.515 11559 XTZ0000005 TE_00956 NMAN      1         1        5         5         75624  -468      71.36  28.78  -46.81 149.66 0.83  0.32  -0.31 0.33 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:143:05:31:45.515 2010:143:06:59:25.264 11559 XTZ0000005 TE_00956 NPNT      1         1        5         5         75624  -468      69.73  29.70  -43.42 150.00 0.84  0.32  -0.28 0.32 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:143:06:59:25.264 2010:143:06:59:35.515 11559 AA00000000 TE_00956 NMAN      1         0        5         5         92904  -468      69.73  29.70  -43.42 150.00 0.84  0.32  -0.28 0.32 clocking,pcad_mode,power_cmd,simpos             
2010:143:06:59:35.515 2010:143:07:01:24.440 11559 AA00000000 TE_00956 NMAN      1         0        5         5         92904  -468      67.58  29.70  -43.42 150.00 0.84  0.32  -0.28 0.32 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:143:07:01:24.440 2010:143:07:02:25.264 11559 AA00000000 TE_00956 NMAN      1         0        5         5         92904  -536      67.58  29.70  -43.42 150.00 0.84  0.32  -0.28 0.32 simfa_pos                                       
2010:143:07:02:25.264 2010:143:07:02:29.264 12048 AA00000000 TE_00956 NMAN      1         0        5         5         92904  -536      67.58  29.70  -43.42 150.00 0.84  0.32  -0.28 0.32 clocking,obsid,power_cmd                        
2010:143:07:02:29.264 2010:143:07:02:33.264 12048 AA00000000 TE_00956 NMAN      1         0        5         5         92904  -536      67.58  29.70  -43.42 150.00 0.84  0.32  -0.28 0.32 clocking,power_cmd                              
2010:143:07:02:33.264 2010:143:07:02:57.264 12048 WSPOW00000 TE_00956 NMAN      1         0        0         0         92904  -536      67.58  29.70  -43.42 150.00 0.84  0.32  -0.28 0.32 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:143:07:02:57.264 2010:143:07:04:00.264 12048 WSPOW04F3E TE_00956 NMAN      1         0        5         5         92904  -536      67.58  29.70  -43.42 150.00 0.84  0.32  -0.28 0.32 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:143:07:04:00.264 2010:143:07:04:04.264 12048 WSPOW04F3E TE_00458 NMAN      1         0        5         5         92904  -536      67.58  29.70  -43.42 150.00 0.84  0.32  -0.28 0.32 si_mode                                         
2010:143:07:04:04.264 2010:143:07:04:58.334 12048 XTZ0000005 TE_00458 NMAN      1         1        5         5         92904  -536      67.58  29.70  -43.42 150.00 0.84  0.32  -0.28 0.32 clocking,power_cmd                              
2010:143:07:04:58.334 2010:143:07:10:21.153 12048 XTZ0000005 TE_00458 NMAN      1         1        5         5         92904  -536      59.30  35.64  -40.79 155.59 0.85  0.35  -0.26 0.29 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:143:07:10:21.153 2010:143:07:15:43.972 12048 XTZ0000005 TE_00458 NMAN      1         1        5         5         92904  -536      51.01  49.18  -31.61 168.12 0.86  0.42  -0.20 0.20 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:143:07:15:43.972 2010:144:22:17:48.264 12048 XTZ0000005 TE_00458 NPNT      1         1        5         5         92904  -536      48.82  53.14  -27.80 171.69 0.86  0.45  -0.18 0.17 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:144:22:17:48.264 2010:144:22:17:58.515 12048 AA00000000 TE_00458 NMAN      1         0        5         5         75624  -536      48.82  53.14  -27.80 171.69 0.86  0.45  -0.18 0.17 clocking,pcad_mode,power_cmd,simpos             
2010:144:22:17:58.515 2010:144:22:19:47.440 12048 AA00000000 TE_00458 NMAN      1         0        5         5         75624  -536      51.45  53.14  -27.80 171.69 0.86  0.45  -0.18 0.17 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:144:22:19:47.440 2010:144:22:20:48.264 12048 AA00000000 TE_00458 NMAN      1         0        5         5         75624  -418      51.45  53.14  -27.80 171.69 0.86  0.45  -0.18 0.17 simfa_pos                                       
2010:144:22:20:48.264 2010:144:22:21:06.200 11266 AA00000000 TE_00458 NMAN      1         0        5         5         75624  -418      51.45  53.14  -27.80 171.69 0.86  0.45  -0.18 0.17 obsid                                           
2010:144:22:21:06.200 2010:144:22:21:47.778 11266 AA00000000 TE_00458 NMAN      1         0        5         5         75624  -468      51.45  53.14  -27.80 171.69 0.86  0.45  -0.18 0.17 simfa_pos                                       
2010:144:22:21:47.778 2010:144:22:21:51.778 11266 AA00000000 TE_00458 NMAN      1         0        5         5         75624  -468      51.45  53.14  -27.80 171.69 0.86  0.45  -0.18 0.17 clocking,power_cmd                              
2010:144:22:21:51.778 2010:144:22:21:55.778 11266 AA00000000 TE_00458 NMAN      1         0        5         5         75624  -468      51.45  53.14  -27.80 171.69 0.86  0.45  -0.18 0.17 clocking,power_cmd                              
2010:144:22:21:55.778 2010:144:22:22:19.778 11266 WSPOW00000 TE_00458 NMAN      1         0        0         0         75624  -468      51.45  53.14  -27.80 171.69 0.86  0.45  -0.18 0.17 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:144:22:22:19.778 2010:144:22:23:10.618 11266 WSPOW1EC3F TE_00458 NMAN      1         0        6         6         75624  -468      51.45  53.14  -27.80 171.69 0.86  0.45  -0.18 0.17 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:144:22:23:10.618 2010:144:22:23:22.778 11266 WSPOW1EC3F TE_00458 NMAN      1         0        6         6         75624  -468      60.91  55.49  -32.34 173.28 0.84  0.46  -0.22 0.18 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:144:22:23:22.778 2010:144:22:23:26.778 11266 WSPOW1EC3F TE_004A4 NMAN      1         0        6         6         75624  -468      60.91  55.49  -32.34 173.28 0.84  0.46  -0.22 0.18 si_mode                                         
2010:144:22:23:26.778 2010:144:22:28:22.720 11266 XTZ0000005 TE_004A4 NMAN      1         1        6         6         75624  -468      60.91  55.49  -32.34 173.28 0.84  0.46  -0.22 0.18 clocking,power_cmd                              
2010:144:22:28:22.720 2010:144:22:33:34.823 11266 XTZ0000005 TE_004A4 NMAN      1         1        6         6         75624  -468      78.56  66.23  -47.28 181.64 0.77  0.50  -0.34 0.21 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:144:22:33:34.823 2010:144:22:38:46.926 11266 XTZ0000005 TE_004A4 NMAN      1         1        6         6         75624  -468      96.26  96.38  -63.72 208.88 0.65  0.53  -0.50 0.24 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:144:22:38:46.926 2010:144:22:43:59.029 11266 XTZ0000005 TE_004A4 NMAN      1         1        6         6         75624  -468      105.82 137.23 -66.90 247.69 0.54  0.53  -0.60 0.26 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:144:22:43:59.029 2010:145:00:53:19.706 11266 XTZ0000005 TE_004A4 NPNT      1         1        6         6         75624  -468      107.94 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:145:00:53:19.706 2010:145:00:56:19.706 11266 AA00000000 TE_004A4 NMAN      1         0        6         6         -99616 -468      107.94 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 clocking,pcad_mode,power_cmd,simpos             
2010:145:00:56:19.706 2010:145:00:56:33.251 56239 AA00000000 TE_004A4 NMAN      1         0        6         6         -99616 -468      107.94 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 obsid                                           
2010:145:00:56:33.251 2010:145:00:58:56.140 56239 AA00000000 TE_004A4 NMAN      1         0        6         6         -99616 -468      107.92 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:00:58:56.140 2010:145:01:00:23.000 56239 AA00000000 TE_004A4 NMAN      1         0        6         6         -99616 -991      107.92 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 simfa_pos                                       
2010:145:01:00:23.000 2010:145:01:00:27.000 56239 AA00000000 TE_004A4 NMAN      1         0        6         6         -99616 -991      107.92 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 clocking,power_cmd                              
2010:145:01:00:27.000 2010:145:01:00:31.000 56239 AA00000000 TE_004A4 NMAN      1         0        6         6         -99616 -991      107.92 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 clocking,power_cmd                              
2010:145:01:00:31.000 2010:145:01:00:33.251 56239 WSPOW00000 TE_004A4 NMAN      1         0        0         0         -99616 -991      107.92 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:145:01:00:33.251 2010:145:01:00:55.000 56239 WSPOW00000 TE_004A4 NPNT      1         0        0         0         -99616 -991      107.92 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:145:01:00:55.000 2010:145:01:01:58.000 56239 WSPOW0AF3F TE_004A4 NPNT      1         0        6         6         -99616 -991      107.92 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 ccd_count,clocking,fep_count,power_cmd,vid_board
2010:145:01:01:58.000 2010:145:01:02:02.000 56239 WSPOW0AF3F TE_008EA NPNT      1         0        6         6         -99616 -991      107.92 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 si_mode                                         
2010:145:01:02:02.000 2010:145:01:04:53.000 56239 XTZ0000005 TE_008EA NPNT      1         1        6         6         -99616 -991      107.92 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 clocking,power_cmd                              
2010:145:01:04:53.000 2010:145:01:05:03.251 56238 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -991      107.92 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 obsid,pcad_mode                                 
2010:145:01:05:03.251 2010:145:01:10:27.146 56238 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -991      110.57 149.18 -65.60 259.05 0.50  0.53  -0.63 0.26 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:01:10:27.146 2010:145:01:15:51.040 56238 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -991      122.23 162.14 -66.90 271.67 0.48  0.51  -0.65 0.29 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:01:15:51.040 2010:145:01:21:14.935 56238 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -991      140.27 204.47 -62.55 312.83 0.39  0.44  -0.72 0.37 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:01:21:14.935 2010:145:01:26:38.829 56238 XTZ0000005 TE_008EA NMAN      1         1        6         6         -99616 -991      151.94 227.75 -49.53 334.89 0.29  0.35  -0.77 0.44 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:01:26:38.829 2010:145:02:20:43.000 56238 XTZ0000005 TE_008EA NPNT      1         1        6         6         -99616 -991      154.60 232.00 -45.00 338.75 0.26  0.32  -0.79 0.46 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:145:02:20:43.000 2010:145:02:23:43.000 56238 AA00000000 TE_008EA NPNT      1         0        6         6         -99616 -991      154.60 232.00 -45.00 338.75 0.26  0.32  -0.79 0.46 clocking,power_cmd                              
2010:145:02:23:43.000 2010:145:02:23:52.000 56238 AA00000000 TE_008EA NPNT      1         0        6         6         -99616 -991      154.60 232.00 -45.00 338.75 0.26  0.32  -0.79 0.46 clocking,power_cmd                              
2010:145:02:23:52.000 2010:145:04:06:20.249 56238 WSVIDALLDN TE_008EA NPNT      0         0        6         6         -99616 -991      154.60 232.00 -45.00 338.75 0.26  0.32  -0.79 0.46 power_cmd,vid_board                             
2010:145:04:06:20.249 2010:145:04:06:30.500 56237 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      154.60 232.00 -45.00 338.75 0.26  0.32  -0.79 0.46 obsid,pcad_mode                                 
2010:145:04:06:30.500 2010:145:04:11:38.921 56237 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      152.22 232.00 -45.00 338.75 0.26  0.32  -0.79 0.46 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:04:11:38.921 2010:145:04:16:47.342 56237 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      141.71 230.79 -49.76 338.46 0.30  0.33  -0.77 0.45 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:04:16:47.342 2010:145:04:21:55.763 56237 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      122.26 224.55 -65.99 335.19 0.42  0.37  -0.71 0.42 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:04:21:55.763 2010:145:04:27:04.183 56237 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      102.82 153.24 -85.19 267.72 0.58  0.41  -0.61 0.36 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:04:27:04.183 2010:145:04:32:12.604 56237 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      92.32  69.24  -73.63 186.48 0.68  0.43  -0.52 0.30 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:04:32:12.604 2010:145:06:04:02.353 56237 WSVIDALLDN TE_008EA NPNT      0         0        6         6         -99616 -991      89.95  65.00  -69.00 183.05 0.70  0.43  -0.49 0.29 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:145:06:04:02.353 2010:145:06:04:12.604 56236 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      89.95  65.00  -69.00 183.05 0.70  0.43  -0.49 0.29 obsid,pcad_mode                                 
2010:145:06:04:12.604 2010:145:06:09:12.625 56236 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      92.21  65.00  -69.00 183.05 0.70  0.43  -0.49 0.29 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:06:09:12.625 2010:145:06:14:12.645 56236 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      102.21 68.39  -73.42 185.81 0.68  0.42  -0.52 0.30 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:06:14:12.645 2010:145:06:19:12.666 56236 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      120.97 138.83 -85.90 254.11 0.59  0.40  -0.60 0.35 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:06:19:12.666 2010:145:06:24:12.686 56236 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      139.74 226.31 -67.94 338.56 0.44  0.36  -0.71 0.42 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:06:24:12.686 2010:145:06:29:12.707 56236 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      149.75 231.95 -52.50 341.93 0.33  0.32  -0.77 0.45 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:06:29:12.707 2010:145:09:58:23.407 56236 WSVIDALLDN TE_008EA NPNT      0         0        6         6         -99616 -991      151.99 233.00 -48.00 342.28 0.30  0.31  -0.78 0.46 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:145:09:58:23.407 2010:145:09:58:33.658 56235 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      151.99 233.00 -48.00 342.28 0.30  0.31  -0.78 0.46 obsid,pcad_mode                                 
2010:145:09:58:33.658 2010:145:10:03:06.955 56235 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      152.48 233.00 -48.00 342.28 0.30  0.31  -0.78 0.46 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:10:03:06.955 2010:145:10:07:40.251 56235 WSVIDALLDN TE_008EA NMAN      0         0        6         6         -99616 -991      153.48 231.40 -46.54 337.95 0.27  0.33  -0.78 0.46 dec,pitch,q1,q2,q3,q4,ra,roll                   
2010:145:10:07:40.251 2010:145:10:11:59.000 56235 WSVIDALLDN TE_008EA NPNT      0         0        6         6         -99616 -991      153.97 230.00 -45.00 333.79 0.25  0.35  -0.78 0.46 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll         
2010:145:10:11:59.000 2010:145:10:12:03.000 56235 AA00000000 TE_008EA NPNT      0         0        6         6         -99616 -991      153.97 230.00 -45.00 333.79 0.25  0.35  -0.78 0.46 clocking,power_cmd                              
2010:145:10:12:03.000 2010:145:10:12:07.000 56235 AA00000000 TE_008EA NPNT      0         0        6         6         -99616 -991      153.97 230.00 -45.00 333.79 0.25  0.35  -0.78 0.46 clocking,power_cmd                              
